timestamp,page_url,file_url,status
2026-03-17 15:28:35,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-19.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-19.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-19.mp3
2026-03-17 15:28:44,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-19.mp3?_=19,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-19.mp3?_=19 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-19_2.mp3
2026-03-17 15:28:51,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-20.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-20.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-20.mp3
2026-03-17 15:28:56,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-20.mp3?_=20,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-20.mp3?_=20 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-20_2.mp3
2026-03-17 15:29:01,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-21.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-21.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-21.mp3
2026-03-17 15:29:06,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-21.mp3?_=21,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-21.mp3?_=21 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-21_2.mp3
2026-03-17 15:29:10,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-22.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-22.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-22.mp3
2026-03-17 15:29:14,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-22.mp3?_=22,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-22.mp3?_=22 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-22_2.mp3
2026-03-17 15:29:18,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-23.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-23.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-23.mp3
2026-03-17 15:29:23,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-23.mp3?_=23,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-23.mp3?_=23 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-23_2.mp3
2026-03-17 15:29:29,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-24.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-24.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-24.mp3
2026-03-17 15:29:35,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-24.mp3?_=24,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-24.mp3?_=24 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-24_2.mp3
2026-03-17 15:29:43,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-25.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-25.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-25.mp3
2026-03-17 15:29:51,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-25.mp3?_=25,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-25.mp3?_=25 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-25_2.mp3
2026-03-17 15:29:55,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-26.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-26.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-26.mp3
2026-03-17 15:29:59,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-26.mp3?_=26,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-26.mp3?_=26 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-26_2.mp3
2026-03-17 15:30:07,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-27.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-27.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-27.mp3
2026-03-17 15:30:14,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-27.mp3?_=27,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-27.mp3?_=27 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-27_2.mp3
2026-03-17 15:30:18,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-28.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-28.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-28.mp3
2026-03-17 15:30:21,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-28.mp3?_=28,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-28.mp3?_=28 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-28_2.mp3
2026-03-17 15:30:25,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-29.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-29.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-29.mp3
2026-03-17 15:30:29,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-29.mp3?_=29,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-29.mp3?_=29 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-29_2.mp3
2026-03-17 15:30:34,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-30.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-30.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-30.mp3
2026-03-17 15:30:40,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BN-30.mp3?_=30,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BN-30.mp3?_=30 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BN-30_2.mp3
2026-03-17 15:30:46,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-01.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-01.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BNHA-Doc-01.mp3
2026-03-17 15:31:00,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-01.mp3?_=31,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-01.mp3?_=31 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BNHA-Doc-01_2.mp3
2026-03-17 15:31:08,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-02.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-02.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BNHA-Doc-02.mp3
2026-03-17 15:31:17,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-02.mp3?_=32,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-02.mp3?_=32 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BNHA-Doc-02_2.mp3
2026-03-17 15:31:40,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-03.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-03.mp3 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BNHA-Doc-03.mp3
2026-03-17 15:31:41,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-03.mp3?_=33,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/08/BNHA-Doc-03.mp3?_=33 -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\BNHA-Doc-03_2.mp3
